SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
207011521,9,0,53,58,3,9,118,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,196,67,56,19,337,260,90,71,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,3,6,6,0,0,0,6,0,0,3,5,3,0,0,0,3,6,0,0,11,1008,1436,410,85,2931,904,228,225,4291,543,1013,230,27,1813,347,69,48,2283,148,125,71,10,357,192,43,15,605,157,184,65,9,415,158,23,19,620,310,311,138,17,774,350,64,33,1226,98,34,24,12,170,153,41,11,377,94,19,13,4,135,152,16,13,318,41,13,12,0,65,43,3,8,124,10,0,0,0,7,21,5,0,29,0,0,0,0,0,0,0,0,0,249,65,52,15,379,368,64,39,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
207011522,18,7,120,93,25,22,267,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,349,146,94,27,616,540,179,125,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,6,5,5,5,15,7,0,0,0,6,6,5,3,13,5,9,0,0,8,3,0,0,17,1129,1564,378,75,3152,1177,310,305,4947,551,1097,246,28,1922,370,101,69,2456,115,94,23,6,242,137,20,10,408,160,198,60,4,416,118,29,12,571,273,284,82,12,655,250,45,25,972,112,61,39,10,213,243,47,16,521,138,55,26,10,238,244,36,27,547,133,76,45,4,251,189,40,30,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,384,191,105,23,706,673,124,76,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0
207021156,0,0,4,7,0,0,12,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,70,51,35,0,164,94,18,11,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,0,0,6,0,0,0,9,1140,1494,380,46,3066,828,102,165,4155,984,1250,356,36,2623,696,85,69,3468,21,20,7,0,50,39,3,0,94,99,163,74,10,344,69,3,7,425,125,182,81,11,400,108,10,10,526,38,62,36,0,141,69,6,12,225,22,11,7,0,38,60,0,0,96,13,3,0,0,17,21,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,77,68,44,7,193,149,10,12,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021157,82,15,499,334,54,62,952,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,375,160,115,26,680,484,76,102,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,3,0,0,3,9,3,5,0,0,7,8,0,4,20,2210,2523,818,129,5674,1837,303,301,8118,1485,2006,608,83,4183,898,176,128,5387,194,139,90,10,437,309,17,18,779,305,443,158,18,929,190,50,31,1202,500,581,250,31,1365,500,71,50,1979,109,21,18,0,154,197,6,15,376,80,31,23,4,141,144,4,6,293,258,105,61,16,433,329,30,46,840,381,170,132,20,704,504,39,67,1321,0,0,0,0,0,0,0,0,4,825,330,238,48,1434,1173,84,141,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021159,10,0,44,26,6,13,83,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,42,11,15,0,74,52,6,20,149,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,6,5,0,0,10,1550,2429,494,54,4523,853,71,181,5628,1320,2066,403,35,3827,564,44,117,4546,86,73,37,0,194,179,7,15,392,202,294,65,8,570,104,16,12,705,290,365,101,11,763,286,21,28,1090,15,3,11,0,36,39,0,0,78,7,5,5,0,5,11,0,0,21,32,8,14,4,54,62,0,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,16,24,4,97,112,0,8,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021160,4,0,15,8,0,8,27,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,13,5,9,0,26,17,0,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,9,4,0,0,0,0,5,0,0,7,0,0,0,0,3,27,0,3,34,1290,1901,504,53,3742,906,86,162,4895,1107,1679,442,41,3271,722,73,88,4148,62,52,31,3,150,105,4,9,267,180,240,92,11,520,128,11,14,674,243,293,123,11,666,233,12,25,936,0,0,0,0,8,0,0,0,9,5,3,0,0,8,7,0,0,12,8,3,6,0,17,9,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,9,0,26,19,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
207021424,8,0,36,10,0,0,49,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,42,27,17,7,91,42,5,11,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,40,0,0,54,1237,2335,443,54,4072,615,50,179,4920,1161,2078,395,43,3677,459,44,61,4233,43,34,11,0,90,104,4,7,207,95,182,60,3,337,44,14,11,398,140,217,68,6,432,149,17,14,608,34,9,4,0,50,50,0,0,98,14,16,6,0,32,16,6,3,59,99,53,51,0,196,152,14,14,382,31,3,6,0,31,34,0,0,66,0,0,0,0,0,0,0,3,5,172,74,63,3,314,248,17,23,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021425,0,0,35,18,0,3,64,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,188,182,67,9,449,258,18,39,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,10,4,0,16,4,0,0,22,1286,1850,596,72,3810,1150,143,193,5297,690,1174,307,35,2204,494,66,76,2839,186,253,113,15,563,279,19,23,887,220,524,145,9,905,176,24,36,1135,410,778,263,21,1463,456,44,60,2026,111,173,59,7,355,218,9,18,600,36,36,27,6,100,78,3,4,182,56,28,20,3,112,73,4,5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,238,102,17,571,361,14,30,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031161,4,0,65,61,12,11,144,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,100,34,16,7,154,161,36,27,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,0,0,0,4,5,3,0,0,6,5,0,0,14,1811,2908,741,98,5559,1758,301,243,7855,1435,2589,539,57,4622,1109,185,118,6029,281,213,95,6,599,453,48,25,1127,117,163,65,4,354,131,21,16,521,402,380,159,13,953,584,71,48,1652,22,21,5,5,50,42,9,0,96,35,4,6,5,50,79,11,3,137,124,29,39,7,199,273,29,17,511,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,175,55,53,18,305,385,44,20,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031162,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29,13,9,0,50,181,4,5,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,9,0,0,0,7,6,0,0,0,5,0,0,0,11,851,1463,401,44,2755,929,122,138,3937,683,1324,308,38,2353,598,104,49,3099,114,82,35,3,233,192,15,21,463,54,88,31,3,173,38,5,10,227,166,176,64,7,410,230,20,26,688,14,10,8,0,38,186,0,12,234,11,8,4,3,26,20,8,6,56,4,0,7,0,12,22,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,15,22,3,78,227,4,19,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031163,34,10,231,339,77,87,729,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,522,216,167,60,961,866,267,235,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,0,5,0,0,3,7,9,5,3,0,9,8,8,6,35,1641,2081,740,160,4622,2124,707,465,7921,747,1374,357,48,2523,649,213,74,3459,294,220,113,18,646,462,102,47,1259,221,291,122,28,670,198,100,37,1007,517,518,242,44,1318,660,199,84,2268,161,111,73,18,361,292,63,27,745,224,59,48,23,361,308,79,48,796,135,30,33,16,209,278,45,73,599,482,114,126,28,752,567,195,236,1751,0,3,0,0,3,0,0,4,11,1002,319,282,89,1689,1442,381,386,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031164,0,0,36,31,6,10,81,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,116,68,30,11,228,125,46,20,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,5,3,3,0,12,10,5,0,14,1423,2359,699,109,4582,1402,318,202,6506,935,1774,461,67,3233,745,159,90,4231,302,292,146,20,754,455,51,30,1298,202,287,127,13,629,188,56,38,908,505,576,273,31,1385,645,113,70,2206,68,63,26,10,173,104,33,7,322,0,0,0,0,0,0,0,0,0,22,17,11,0,43,19,3,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,78,36,11,216,126,39,17,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031165,0,0,0,4,3,0,7,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,61,15,9,4,95,319,71,48,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,4,0,0,3,5,4,6,19,882,1078,418,95,2468,1239,583,213,4505,563,809,298,45,1719,508,253,88,2570,165,92,51,10,323,370,25,25,738,152,206,91,16,462,128,93,25,707,315,300,142,25,789,494,112,52,1450,15,4,7,3,24,76,7,4,117,45,10,13,0,74,141,29,20,257,58,12,22,13,105,103,33,24,261,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,0,6,130,26,34,19,204,321,69,46,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031166,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,18,8,3,0,32,51,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,11,945,1311,379,50,2682,713,241,98,3731,760,1116,350,44,2272,547,152,61,3025,127,127,45,3,297,145,22,9,473,72,86,21,4,183,62,14,7,268,197,218,66,7,485,209,35,20,746,15,11,7,0,25,22,0,3,56,17,4,3,0,25,35,4,0,67,78,9,11,0,102,92,18,14,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,26,20,0,149,151,19,21,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207031167,9,0,26,16,4,3,45,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,92,66,40,9,198,144,26,19,393,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,6,0,0,8,0,0,0,6,4,6,0,0,7,0,0,0,11,837,1443,294,35,2601,827,132,101,3664,599,1054,202,30,1880,371,61,40,2353,191,157,56,13,416,270,33,20,739,99,80,40,0,221,68,8,12,307,288,236,96,17,637,340,38,33,1047,95,51,20,3,171,138,16,6,331,28,10,9,0,45,32,4,4,85,12,13,3,0,27,18,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,137,67,32,6,243,195,23,17,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208011168,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,53,22,16,4,92,84,0,27,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,22,8,3,3,35,10,4,5,0,22,8,3,3,35,10,5,5,0,23,5,0,3,20,1306,1992,353,38,3697,976,50,203,4927,1169,1846,295,21,3331,616,26,77,4050,79,42,36,0,166,163,4,13,350,177,146,38,6,366,80,3,7,459,259,193,76,6,530,250,3,27,815,45,20,16,0,82,104,3,9,201,24,5,10,0,36,12,0,0,50,0,0,4,0,8,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,69,23,26,0,125,123,3,11,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0
208011169,46,7,280,222,17,67,586,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,494,198,133,14,831,701,66,187,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,8,11,0,31,7,5,5,52,13,5,11,0,32,7,5,18,64,7,18,3,0,29,9,0,4,45,2300,2915,699,73,5983,2112,198,486,8774,1395,2233,435,32,4093,875,57,146,5167,248,168,70,8,490,386,23,19,920,363,261,109,10,737,297,17,35,1091,612,432,172,17,1232,681,39,58,2007,129,66,53,4,249,223,23,22,515,193,51,33,4,283,250,20,33,578,165,45,45,9,267,356,13,44,682,14,7,3,0,26,50,0,0,75,0,4,0,0,4,0,0,3,4,510,168,135,14,826,878,54,97,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,8,0
208011170,0,0,9,5,0,0,12,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,58,7,10,4,79,148,4,30,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,7,0,0,3,0,3,5,0,0,7,0,9,0,0,13,10,0,0,25,1307,2319,516,40,4182,1181,98,232,5693,980,1953,430,24,3392,649,74,112,4226,161,153,65,6,388,209,22,24,631,217,291,78,5,590,192,15,31,828,384,444,142,10,973,395,36,47,1461,26,9,9,0,37,138,0,10,184,19,7,0,0,28,30,0,10,64,9,0,3,0,12,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,10,0,75,172,0,15,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
208011171,21,0,62,36,7,13,121,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,90,47,44,12,190,186,32,37,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,17,16,4,8,44,8,5,5,0,17,16,4,8,44,3,3,3,0,9,7,3,0,21,919,1491,438,35,2888,1082,121,169,4257,626,1376,296,19,2315,525,59,64,2964,181,108,76,9,376,287,27,19,703,101,166,83,3,358,124,16,18,516,278,280,161,11,730,411,34,39,1221,64,39,40,4,146,131,13,10,298,54,18,18,4,92,63,9,0,167,31,22,22,0,69,52,5,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,75,79,9,313,246,25,17,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,0
208011172,5,0,59,91,3,21,177,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,238,72,105,6,417,445,49,118,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,16,11,5,3,32,9,9,0,0,16,11,5,3,32,6,9,0,0,24,6,4,0,30,1416,2498,631,52,4601,1617,158,339,6716,983,2046,396,31,3456,664,52,129,4304,207,142,91,9,452,401,28,46,924,178,213,65,4,459,135,14,18,622,384,356,155,13,905,536,44,62,1550,159,67,55,6,290,314,34,53,688,56,16,14,0,93,76,12,9,189,76,22,12,0,113,185,12,10,323,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,6,296,108,92,6,499,583,47,70,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0
208011173,21,6,135,191,19,72,416,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,243,83,83,5,415,509,41,136,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,0,23,14,0,0,37,19,6,3,0,24,14,0,0,43,9,6,4,0,16,11,0,0,27,1657,2208,472,47,4389,1597,118,312,6416,1017,1685,254,18,2981,538,29,83,3635,314,184,85,3,589,476,22,36,1124,255,247,60,5,563,134,13,26,738,568,426,150,10,1157,613,30,59,1858,111,30,34,0,181,165,15,20,379,108,19,20,4,151,194,16,27,389,118,33,35,0,177,266,14,33,489,53,10,19,0,85,82,3,11,175,0,0,0,0,0,0,0,0,0,386,94,110,5,593,710,40,91,1432,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,19,4,12,4
208021174,8,3,69,195,9,22,295,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,239,117,92,20,465,500,65,81,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,17,19,0,4,37,8,6,3,0,17,17,0,4,37,0,7,4,0,8,8,0,0,23,1653,3235,788,90,5767,1939,266,311,8289,1172,2581,560,52,4363,871,116,144,5488,226,220,118,10,575,359,29,36,1007,233,489,153,7,888,137,26,27,1082,461,707,267,20,1464,498,58,67,2088,182,88,78,10,355,418,49,47,872,111,51,37,5,203,126,30,26,386,161,73,63,6,298,290,25,36,645,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,451,222,173,20,868,839,101,101,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,0
208021176,25,9,207,117,79,10,418,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,661,307,103,52,1130,1111,296,195,2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,3,0,11,3,7,0,0,7,0,3,0,18,0,3,0,0,5,7,0,0,16,1815,1976,479,122,4385,2248,625,364,7619,647,1067,239,42,1988,435,107,51,2587,442,383,113,26,961,656,92,49,1757,161,194,56,6,419,103,30,20,572,608,579,165,29,1380,759,125,61,2327,397,176,58,19,650,1086,105,72,1912,93,39,20,11,162,151,32,3,347,361,98,57,26,548,453,134,26,1164,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,850,317,135,64,1359,1691,275,112,3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
