SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
206051134,331,485,105,20,938,324,116,64,1444,128,135,35,7,301,145,66,25,540,100,71,23,3,201,108,57,22,388,223,203,58,17,502,254,122,48,930,513,166,96,41,814,882,314,139,2151,696,179,141,71,1091,1334,446,232,3105,44,8,3,3,53,101,21,10,179,..,..,..,..,..,..,..,..,..,0,0,3,0,3,0,0,0,7,1249,347,246,115,1959,2320,781,380,5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,4,0,0,11,10,0,0,25,4,4,0,0,11,10,0,10,33,0,0,0,0,0,0,0,0,0,1811,1052,411,151,3418,2906,1028,503,7847,251,415,84,13,762,212,90,78,1149,146,201,49,3,398,161,53,42,651,93,108,20,10,226,96,53,25,399,237,309,66,12,626,255,100,65,1051,478,161,106,39,785,801,287,194,2069,747,246,142,56,1195,1405,439,337,3372,74,8
206051511,0,0,0,0,0,0,0,0,0,6,0,0,0,9,7,0,0,12,0,0,0,0,0,0,0,0,0,6,3,0,0,9,7,0,0,15,11,0,0,0,11,6,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,0,0,0,11,6,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,8,15,3,0,0,19,18,3,3,51,0,0,0,0,0,0,0,0,3,0,3,0,0,4,9,3,0,13,0,0,0,0,0,0,0,0,3,4,3,0,0,11,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
206051512,249,206,69,3,522,219,59,67,857,166,95,48,10,317,174,58,45,589,201,164,61,10,439,162,57,30,694,366,263,109,20,759,339,114,73,1286,44,9,8,0,63,148,9,27,243,95,34,30,6,156,158,21,44,377,506,157,131,53,841,681,168,208,1901,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,641,196,169,60,1063,980,197,277,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21,11,3,0,38,25,8,10,77,21,11,3,0,38,25,8,21,83,0,0,0,0,0,0,0,0,0,1269,669,350,85,2379,1562,381,438,4760,73,76,35,3,186,74,9,52,320,280,208,48,13,547,268,54,54,922,298,276,109,14,689,247,55,56,1045,573,480,158,26,1240,514,104,109,1967,34,8,4,9,61,155,17,79,308,18,6,5,6,34,78,4,18,137,805,198
206051513,151,178,66,3,399,158,67,40,669,57,56,20,5,138,64,34,7,241,60,28,25,3,113,98,29,23,271,121,79,46,13,254,163,63,31,512,294,60,44,19,418,593,140,117,1270,445,78,55,35,615,1038,235,259,2146,240,34,18,12,305,405,97,110,918,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,988,168,118,63,1339,2037,475,490,4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,14,5,0,0,20,23,7,10,57,17,5,0,0,21,20,7,35,86,0,0,0,0,0,0,0,0,0,1271,431,232,78,2009,2383,622,603,5607,105,143,27,7,281,64,23,27,394,104,85,42,3,237,91,38,37,407,50,44,22,0,123,58,15,25,215,160,133,66,4,358,146,54,64,615,309,87,44,13,456,619,128,217,1423,445,124,89,34,690,1031,218,318,2256,477,63
206051514,108,162,44,10,317,86,33,25,459,74,85,26,4,193,100,29,32,347,136,103,23,7,265,102,50,33,452,209,186,46,11,455,198,80,60,800,228,51,33,9,317,480,106,133,1036,516,62,46,32,660,1109,284,256,2307,508,99,54,33,694,849,206,208,1958,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1254,213,134,79,1672,2438,593,592,5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,10,3,0,0,15,4,4,4,21,10,3,0,0,15,4,5,73,93,0,0,0,0,0,3,0,0,3,1580,557,225,88,2458,2725,719,755,6656,80,132,26,4,239,56,15,24,331,80,92,22,13,209,106,35,34,384,137,127,37,6,302,94,43,45,486,217,226,59,13,510,205,74,83,874,194,52,35,4,285,450,109,182,1028,488,103,50,18,663,1031,217,339,2250,714,154
206061135,344,527,101,18,991,246,53,80,1375,117,71,22,4,213,137,26,21,404,167,72,43,13,300,222,41,44,599,282,147,66,14,513,361,63,65,1003,96,31,13,9,151,231,60,40,475,297,50,40,37,424,515,169,114,1218,3,0,0,0,7,3,0,6,16,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,404,83,57,45,589,745,226,157,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,10,5,9,0,20,9,3,0,0,10,5,9,0,20,0,0,0,0,3,3,0,0,8,1038,764,226,79,2099,1357,350,304,4119,252,500,81,17,849,207,24,67,1143,118,106,31,5,259,137,28,23,446,100,75,40,0,226,94,11,20,350,221,182,75,9,481,235,35,43,795,148,57,29,16,243,259,73,28,599,329,86,51,31,491,560,163,107,1320,52,13
206061136,581,569,169,43,1369,539,259,156,2324,310,210,84,23,618,315,198,79,1208,174,115,35,13,333,201,104,53,692,479,323,117,37,954,513,294,131,1890,296,70,41,17,422,447,164,115,1149,476,65,61,35,638,946,339,203,2125,243,24,48,21,336,677,125,212,1349,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1012,163,144,72,1404,2069,631,523,4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,15,9,0,5,26,4,7,0,0,15,9,0,7,32,8,0,0,0,4,0,0,0,13,2092,1062,433,153,3742,3135,1184,816,8882,262,307,91,21,675,245,108,77,1106,512,351,101,31,991,470,266,104,1831,225,207,63,11,507,180,101,64,854,732,555,162,45,1500,652,369,167,2689,279,77,47,17,426,419,166,114,1122,573,92,61,47,768,1013,340,244,2362,632,68
206061138,575,791,140,29,1532,320,53,122,2025,55,39,15,0,109,90,18,10,232,250,163,45,3,466,163,30,55,708,310,200,59,8,573,245,48,67,934,348,87,57,25,507,523,136,91,1255,287,69,41,26,424,563,118,134,1231,145,14,18,5,186,231,25,52,497,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,0,773,176,114,59,1121,1317,276,278,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1660,1160,315,91,3232,1883,374,466,5953,487,722,137,12,1369,261,30,105,1764,70,45,16,0,133,96,17,18,266,306,211,63,7,585,238,40,48,907,375,253,81,7,716,333,54,72,1176,354,102,80,13,546,462,92,95,1199,317,97,50,28,487,492,136,121,1231,126,49
206061515,61,82,17,0,160,46,5,18,223,26,4,0,0,32,23,6,3,65,55,16,8,6,81,44,18,15,165,76,24,8,6,118,66,24,17,229,65,29,17,3,111,88,33,16,254,336,41,16,34,427,551,195,120,1288,348,52,43,14,452,491,171,149,1266,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,744,123,73,49,991,1128,392,283,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,4,14,0,0,0,0,0,0,0,0,6,884,226,99,60,1268,1251,426,319,3265,57,63,12,0,135,19,5,10,166,16,5,3,0,25,11,5,5,41,40,33,9,8,86,57,14,16,175,59,38,11,8,116,70,22,18,222,85,35,6,0,137,94,31,33,289,359,64,40,20,482,604,208,144,1438,990,168
206061516,289,228,61,26,604,231,117,65,1024,99,43,20,12,170,99,60,24,357,143,119,25,8,300,123,87,50,557,241,155,47,20,471,222,149,78,915,78,15,6,5,99,168,34,36,343,239,40,24,24,319,489,123,118,1049,259,60,145,27,498,477,80,150,1204,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,569,114,169,59,912,1138,238,305,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,3,0,17,0,0,5,0,4,7,3,0,17,0,0,0,0,0,0,0,0,5,1102,507,281,109,1998,1594,513,449,4554,155,152,45,10,361,115,53,44,577,194,104,31,14,339,142,105,50,637,199,157,49,12,413,138,82,56,700,393,265,74,19,754,280,191,108,1332,93,25,10,7,127,150,45,37,360,296,46,25,20,383,573,135,149,1242,394,87
206071139,128,139,45,10,320,133,74,48,575,131,87,25,14,262,114,72,66,513,68,64,33,7,159,62,60,36,313,198,150,56,21,424,178,133,93,825,73,29,18,7,132,103,40,66,339,63,24,7,3,91,85,27,35,243,39,11,3,0,54,35,6,15,108,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,173,63,33,13,280,224,79,112,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,6,3,0,0,12,0,0,0,3,6,3,0,4,14,0,0,0,0,0,0,0,0,0,499,349,125,45,1021,536,290,262,2106,106,153,30,12,298,94,76,34,500,170,99,26,14,309,122,92,49,567,139,78,23,6,249,90,78,26,442,308,173,58,22,559,215,162,78,1009,76,23,3,10,110,113,41,29,296,92,30,10,3,138,124,43,41,350,553,99
206071140,79,82,23,9,191,61,31,3,291,484,341,118,35,967,439,379,95,1881,166,152,51,13,382,112,127,28,649,647,492,167,45,1355,550,502,124,2532,48,8,3,4,65,78,33,19,192,123,30,35,17,199,209,118,46,576,23,0,0,3,25,40,0,3,66,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,189,37,36,24,287,330,151,70,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,4,18,9,10,4,34,12,0,5,4,18,9,10,4,38,0,0,0,0,0,0,0,0,0,929,611,234,78,1855,957,689,199,3700,81,86,13,9,191,45,60,27,322,511,352,102,24,983,411,336,73,1800,159,149,50,7,365,100,115,32,610,669,506,149,28,1347,507,447,100,2408,44,18,20,3,83,65,42,23,208,82,29,41,9,159,227,77,46,508,39,5
206071141,83,64,35,3,194,89,71,29,373,97,53,14,14,180,106,80,23,390,247,105,103,20,475,252,125,154,996,346,153,116,28,653,363,204,177,1392,66,9,12,6,94,106,42,57,298,42,18,30,5,87,153,20,27,291,141,61,120,13,331,249,48,93,721,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,248,83,158,25,513,508,110,174,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,8,0,0,16,6,13,9,48,11,8,0,0,16,6,13,21,60,0,5,0,0,3,0,0,0,3,689,313,315,59,1381,965,400,400,3145,126,85,54,16,284,131,91,69,568,108,50,17,6,175,96,64,40,372,92,49,23,4,176,57,75,28,340,198,101,41,10,353,150,139,68,710,124,35,21,4,184,204,63,44,503,160,33,40,10,240,210,71,78,605,434,111
206071142,25,19,11,0,56,28,26,6,114,208,101,35,14,363,179,157,38,743,241,124,35,19,407,183,172,71,837,451,226,69,31,775,360,328,117,1583,157,63,13,10,241,202,97,71,606,139,32,31,4,218,258,62,67,601,239,142,235,35,654,377,93,129,1253,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,535,236,280,49,1110,833,251,270,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,11,5,0,0,16,15,17,7,55,11,5,0,0,16,15,17,56,99,0,0,0,0,0,0,0,0,3,1030,487,356,83,1958,1233,624,447,4264,173,100,37,15,328,132,125,73,660,133,74,15,5,226,126,88,32,470,249,122,34,9,416,174,158,82,829,378,191,55,12,639,296,252,117,1298,130,36,33,3,201,230,62,63,563,139,25,12,4,191,204,44,85,523,313,182
206071143,299,396,85,19,795,220,150,33,1201,391,340,77,24,831,481,262,83,1651,225,177,71,20,495,189,132,50,867,611,516,153,44,1330,671,391,135,2517,146,41,25,13,230,258,72,48,606,91,26,23,6,147,241,41,69,493,55,15,4,7,73,103,41,13,227,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,289,78,56,24,454,598,151,132,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,5,3,0,15,5,4,0,28,8,5,3,0,15,5,4,12,38,4,0,0,0,7,0,0,0,7,1210,1002,299,86,2600,1494,703,310,5101,181,237,43,9,475,224,67,37,800,508,403,110,26,1038,440,279,123,1874,205,213,69,10,495,155,119,47,819,712,616,179,41,1541,591,399,170,2693,173,58,49,13,292,357,108,91,841,119,32,32,5,187,262,47,53,550,176,38
206071145,313,469,101,10,893,199,89,40,1215,202,186,48,10,436,182,83,26,726,150,110,63,11,327,99,79,22,524,351,294,112,17,766,280,158,41,1251,120,32,32,0,196,257,46,24,519,56,15,16,6,90,145,44,24,307,8,5,0,0,12,0,3,0,13,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,5,188,47,51,13,298,396,95,51,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,11,0,5,0,0,4,6,0,0,11,0,0,0,0,0,0,0,0,0,852,815,260,36,1966,882,340,134,3328,251,422,72,7,753,162,61,47,1023,240,252,42,9,540,225,86,53,909,200,177,59,11,444,140,88,40,717,435,425,105,22,987,364,176,96,1624,104,29,25,9,158,224,45,82,505,106,29,31,0,162,167,55,50,426,33,4
206071517,648,566,152,47,1418,543,347,104,2413,368,173,71,22,631,307,207,74,1216,358,202,57,22,638,268,171,67,1139,725,372,132,41,1264,571,378,137,2357,188,43,24,14,268,345,90,63,771,260,41,19,13,339,506,126,79,1045,213,23,15,8,263,246,74,38,617,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,671,109,57,35,871,1091,292,178,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,23,15,3,3,40,8,11,0,0,23,15,3,7,42,0,0,0,0,3,0,0,0,4,2055,1054,339,124,3576,2222,1027,430,7252,309,295,86,24,710,231,154,54,1155,582,392,125,41,1142,468,308,138,2050,484,351,89,20,941,303,217,114,1583,1060,745,214,62,2084,770,529,249,3633,216,27,14,16,281,385,126,97,889,297,52,32,25,407,563,115,128,1205,352,69
206071518,236,248,72,22,582,187,142,52,964,130,94,41,10,277,155,102,27,562,190,107,47,23,365,144,106,52,670,320,202,91,33,642,296,205,79,1228,105,30,44,11,190,204,59,62,509,131,44,35,13,219,241,45,62,573,300,208,308,51,868,517,101,134,1625,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,537,281,388,80,1279,965,208,257,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,8,4,0,13,0,0,0,13,0,8,4,0,13,4,0,12,23,0,0,0,0,0,4,0,0,6,1095,743,558,132,2518,1458,553,397,4935,120,167,42,8,337,113,102,31,581,185,137,51,10,395,186,119,37,743,272,174,69,31,547,206,172,55,975,457,315,119,48,941,395,290,92,1717,57,9,4,4,80,162,28,31,301,154,43,42,10,252,307,73,82,714,684,276
207011146,404,1025,192,45,1659,386,87,44,2176,41,29,8,3,77,70,6,10,164,30,32,9,0,67,18,3,3,95,64,56,16,5,144,89,12,14,256,31,18,53,0,103,80,9,8,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,4,33,18,58,0,110,82,9,13,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,4,0,14,3,4,0,0,3,3,4,0,14,0,0,0,0,0,0,0,0,0,504,1106,265,48,1920,560,105,69,2660,380,1033,182,20,1606,317,51,58,2034,80,57,23,0,160,133,7,18,320,59,96,26,4,185,27,11,13,232,134,158,50,0,345,165,15,24,552,0,4,28,3,38,16,0,7,65,3,0,0,0,4,3,0,0,4,0,0
207011147,834,1820,376,48,3089,638,85,115,3922,212,165,91,21,497,397,33,30,956,53,85,29,0,158,36,6,15,217,267,245,119,24,650,436,36,44,1171,138,86,43,14,292,272,51,23,636,0,0,0,0,0,47,0,0,53,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,3,0,0,3,0,0,0,6,142,94,43,14,297,322,51,21,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,16,14,0,0,32,6,3,3,0,16,14,0,0,32,0,0,0,0,0,0,0,0,0,1245,2167,551,85,4054,1406,176,185,5818,804,1657,394,61,2927,514,88,117,3644,202,221,121,20,568,462,36,39,1096,111,148,70,7,328,77,14,21,442,315,375,190,24,894,543,44,51,1541,85,60,33,9,189,191,32,36,452,29,21,16,4,72,51,5,13,140,26,5
207011148,1293,2836,558,67,4757,970,113,132,5974,96,97,37,0,225,97,7,14,346,59,108,38,4,198,30,14,5,250,149,198,74,4,425,131,17,24,592,57,40,31,3,133,113,17,6,273,6,0,0,0,5,8,3,5,19,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,0,4,0,6,68,45,32,3,142,126,27,10,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,1515,3079,663,78,5338,1231,156,163,6883,1152,2858,591,69,4666,850,99,188,5809,92,109,49,4,249,168,16,13,449,87,177,63,11,325,66,3,16,422,175,282,110,13,578,238,21,26,866,12,17,9,3,40,26,9,0,75,10,4,3,0,18,13,4,5,43,0,0
207011149,1183,2512,403,57,4162,720,135,95,5108,173,124,40,4,345,209,32,24,614,61,87,28,3,182,52,13,3,251,235,209,70,12,525,263,47,29,862,259,112,78,23,470,376,60,23,932,7,3,4,0,15,10,13,4,42,12,0,0,0,12,38,0,0,50,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,285,112,81,23,501,429,74,32,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,16,12,4,0,28,5,0,4,0,16,12,4,3,25,0,0,0,0,0,0,0,0,3,1705,2843,556,96,5201,1416,253,158,7030,1069,2314,396,54,3832,610,109,103,4654,263,223,87,22,602,400,50,51,1094,145,210,67,10,434,103,22,25,582,413,430,153,30,1027,501,71,74,1678,148,128,45,11,330,251,70,32,685,27,11,7,3,50,65,7,22,139,123,28
207011150,831,2255,343,45,3474,559,89,112,4236,157,89,43,6,299,187,25,10,521,55,65,22,4,150,49,0,3,199,213,157,63,14,448,227,31,12,719,120,68,46,7,242,181,42,22,486,4,3,0,0,16,6,10,4,31,61,18,10,3,92,109,8,47,260,..,..,..,..,..,..,..,..,..,5,0,0,0,0,0,0,0,9,190,92,53,16,350,294,62,68,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,1235,2512,466,71,4274,1083,180,198,5741,849,2185,299,37,3376,533,91,100,4101,226,185,71,12,488,259,44,19,810,97,124,28,0,258,82,3,19,364,326,309,99,11,747,337,48,40,1174,27,19,9,0,59,38,10,9,115,25,5,6,0,42,30,10,6,82,95,27
207011152,469,1041,190,27,1721,340,94,73,2226,161,151,38,9,360,157,53,27,597,128,87,45,10,270,71,36,24,401,289,238,84,21,630,231,89,57,993,299,87,44,23,450,427,144,77,1098,235,40,27,29,328,395,161,86,974,59,16,7,14,103,160,32,45,342,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,599,139,82,60,882,983,340,209,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,8,7,3,3,23,4,8,0,0,8,7,3,3,23,0,0,0,0,0,0,4,0,10,1358,1432,349,114,3247,1557,518,342,5668,453,1010,163,24,1652,293,79,80,2101,173,190,59,11,425,178,55,35,695,142,163,54,7,363,84,41,32,523,315,352,110,13,791,262,95,66,1216,255,106,45,18,418,458,122,70,1064,265,88,37,28,419,351,179,83,1027,290,69
207011154,322,776,141,9,1251,248,48,27,1576,72,46,29,5,151,105,21,8,285,14,40,17,0,77,18,8,7,109,84,92,50,3,229,124,31,11,393,79,53,27,5,163,105,33,19,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,79,53,27,5,163,105,33,19,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,6,5,0,0,0,5,0,0,0,6,6,0,0,0,6,0,0,0,6,493,919,217,24,1651,477,112,64,2298,302,769,130,18,1223,223,39,54,1537,89,76,21,0,188,117,19,15,333,43,69,39,0,147,28,3,12,189,132,145,55,4,336,143,24,22,528,49,28,33,4,114,82,17,28,242,8,4,4,0,14,15,5,3,37,0,0
